"vendor","part_number","family","system_name","description","diameter_mm","center_thickness_mm","total_track_mm","efl_mm","bfl_mm","ffl_mm","fnum","na_image","enp_diameter_mm","glass_codes_json","glass_names_json","coating","wavelength_nm_primary","wavelengths_nm_json","zmx_relpath","lhlt_relpath","imported_at","import_status","import_notes_json","nd_primary","vd_primary","n_elements"
"EdmundOptics","16-704","AsphericGlassMolded/LightPath®Geltech™MoldedAspheric","16704",,"1.1","0.7076387984315","1.4041","1.0536","0.6895","1.0009","0.9578","0.522008","1.1","[""806409""]","[""D-ZLAF52LA_M""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/16-704.zmx","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/16-704.lhlt","2026-05-17T11:08:12.4696620-07:00","ok",,"1.805881","40.888056","1"
"EdmundOptics","17-082","AsphericGlassMolded/PrecisionMoldedAspheric","17082","25mm Dia., 0.50 Numerical Aperture, Uncoated, Precision Molded Aspheric Lens","25","7.5","27.7801","24.9997","20.2801","24.9997","1.1111","0.450006","22.5","[""589612""]","[""L-BAL35""]",,"587.6","[587.6,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassMolded/PrecisionMoldedAspheric/17-082.zmx","EdmundOptics/AsphericGlassMolded/PrecisionMoldedAspheric/17-082.lhlt","2026-05-17T12:57:19.3739195-07:00","ok",,"1.58913","61.152601","1"
"EdmundOptics","17-156","AsphericGlassMolded/PrecisionMoldedAspheric","17156","25mm Dia., 0.50 Numerical Aperture, Uncoated, Precision Molded Aspheric Lens (Pack of 10)","25","7.5","27.7801","24.9997","20.2801","24.9997","1.1111","0.450006","22.5","[""589612""]","[""L-BAL35""]",,"587.6","[587.6,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassMolded/PrecisionMoldedAspheric/17-156.zmx","EdmundOptics/AsphericGlassMolded/PrecisionMoldedAspheric/17-156.lhlt","2026-05-17T12:57:19.3853734-07:00","ok",,"1.58913","61.152601","1"
"EdmundOptics","17-321","AsphericGlassPolished/UVFusedSilicaAspheric","17321","Lens Asphere UV Prec 12.5 x 10 355nm Unctd","12.5","9.5","13.5574","10.0004","0","8.7853","0.8","0.624977","12.5","[""458678""]","[""C79-80""]",,"355","[355.0,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-321.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-321.lhlt","2026-05-17T12:57:22.7692891-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-325","AsphericGlassPolished/UVFusedSilicaAspheric","17325","25mm Dia 0.48 NA Uncoated, UV Fused Silica Aspheric Lens","25","12","30.6039","26.8547","18.6269","26.8547","1.0742","0.465468","25","[""458678""]","[""C79-80""]",,"587.5618000000001","[587.5618000000001,486.1327,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-325.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-325.lhlt","2026-05-17T12:57:22.7804182-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-328","AsphericGlassPolished/UVFusedSilicaAspheric","17328","25mm Dia 0.23 NA Uncoated, UV Fused Silica Aspheric Lens","25","7.2","54.0254","51.7596","46.8278","51.7596","2.0704","0.241501","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-328.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-328.lhlt","2026-05-17T12:57:22.7898601-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-329","AsphericGlassPolished/UVFusedSilicaAspheric","17329","TESCHSPEC Rectangular High Percision Asperic Lenses","25","7.2","54.0254","51.7596","46.8278","51.7596","2.0704","0.241501","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-329.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-329.lhlt","2026-05-17T12:57:22.8004657-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-330","AsphericGlassPolished/UVFusedSilicaAspheric","17330","25mm Dia 0.15 NA Uncoated, UV Fused Silica Aspheric Lens","25","6","79.5276","77.6383","73.5285","77.6383","3.1055","0.161003","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-330.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-330.lhlt","2026-05-17T12:57:22.8108874-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-331","AsphericGlassPolished/UVFusedSilicaAspheric","17331","25mm Dia 0.15 NA ?/40 Uncoated, UV Fused Silica Aspheric Lens","25","6","79.5276","77.6383","73.5285","77.6383","3.1055","0.161003","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-331.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-331.lhlt","2026-05-17T12:57:22.8230250-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-332","AsphericGlassPolished/UVFusedSilicaAspheric","17332","25mm Dia 0.11 NA Uncoated, UV Fused Silica Aspheric Lens","25","5.5","105.2492","103.517","99.7497","103.517","4.1407","0.120753","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-332.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-332.lhlt","2026-05-17T12:57:22.8324068-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-333","AsphericGlassPolished/UVFusedSilicaAspheric","17333","25mm Dia 0.11 NA ?/40 Uncoated, UV Fused Silica Aspheric Lens","25","5.5","105.2492","103.517","99.7497","103.517","4.1407","0.120753","25","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-333.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-333.lhlt","2026-05-17T12:57:22.8426958-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-334","AsphericGlassPolished/UVFusedSilicaAspheric","17334","50mm Dia 0.48 NA Uncoated, UV Fused Silica Aspheric Lens","50","19.2","57.8081","51.7596","38.6081","51.7596","1.0352","0.483002","50","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-334.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-334.lhlt","2026-05-17T12:57:22.8521264-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-337","AsphericGlassPolished/UVFusedSilicaAspheric","17337","50mm Dia 0.23 NA Uncoated, UV Fused Silica Aspheric Lens","50","14","107.923","103.517","93.9274","103.517","2.0703","0.241506","50","[""458678""]","[""C79-80""]",,"550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-337.zmx","EdmundOptics/AsphericGlassPolished/UVFusedSilicaAspheric/17-337.lhlt","2026-05-17T12:57:22.8624503-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","17-415","AsphericGlassPolished/NIRAspheric","17415","ASPHERE PREC 15mm F/0.75 1550nm UNCTD","15","5","13.4129","11.2494","8.4129","11.2494","0.75","0.666699","15","[""805254""]","[""N-SF6""]",,"1550","[1550.0,486.1327,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-415.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-415.lhlt","2026-05-17T12:57:21.6271667-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-416","AsphericGlassPolished/NIRAspheric","17416","ASPHERE PREC 15mm F/1.0 1550nm UNCTD","15","5","17.164","15.0006","12.164","15.0006","1","0.499981","15","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-416.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-416.lhlt","2026-05-17T12:57:21.6379234-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-417","AsphericGlassPolished/NIRAspheric","17417","ASPHERE PREC 15mm F/2.0 1550nm UNCTD","15","5","32.1633","29.9998","27.1633","29.9998","2","0.250001","15","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-417.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-417.lhlt","2026-05-17T12:57:21.6491233-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-418","AsphericGlassPolished/NIRAspheric","17418","ASPHERE PREC 25mm F/0.6 1550nm UNCTD","25","10","19.3275","15.0006","9.3275","15.0006","0.6","0.833301","25","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-418.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-418.lhlt","2026-05-17T12:57:21.6594645-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-419","AsphericGlassPolished/NIRAspheric","17419","ASPHERE PREC 25mm F/1.0 1550nm UNCTD","25","8.5","28.6783","25.0005","20.1784","25.0005","1","0.49999","25","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-419.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-419.lhlt","2026-05-17T12:57:21.6697669-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-420","AsphericGlassPolished/HighPrecisionAspheric","17420","ASPHERE PREC 25mm F/1.0 1550nm wv/40 UNC","25","8.5","27.1512","25.0005","20.1784","25.0005","1","0.49999","25","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/HighPrecisionAspheric/17-420.zmx","EdmundOptics/AsphericGlassPolished/HighPrecisionAspheric/17-420.lhlt","2026-05-17T12:57:20.9412987-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-421","AsphericGlassPolished/NIRAspheric","17421","ASPHERE PREC 25mm F/2.0 1550nm UNCTD","25","8.5","53.6776","49.9997","45.1776","49.9997","2","0.250001","25","[""805254""]","[""N-SF6""]",,"1550","[1550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-421.zmx","EdmundOptics/AsphericGlassPolished/NIRAspheric/17-421.lhlt","2026-05-17T12:57:21.6820931-07:00","ok",,"1.80518","25.36","1"
"EdmundOptics","17-899","PlanoConvex","17899 Plano-Convex Lens","LENS PCX 100 x 200 UNCTD TS","100","14","14","200.0006","190.7706","200.0006","2.2222","0.224999","90","[""517642""]","[""N-BK7""]",,"587.6","[587.6]","EdmundOptics/PlanoConvex/17-899.zmx","EdmundOptics/PlanoConvex/17-899.lhlt","2026-05-17T12:57:08.8558896-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","17-915","PlanoConvex","17915 Plano-Convex Lens","LENS PCX 150 x 300 UNCTD TS","150","22","22","300.0009","285.4967","300.0009","2.2222","0.224999","135","[""517642""]","[""N-BK7""]",,"587.6","[587.6]","EdmundOptics/PlanoConvex/17-915.zmx","EdmundOptics/PlanoConvex/17-915.lhlt","2026-05-17T12:57:08.8720954-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","17-931","PlanoConvex","17931 Plano-Convex Lens","LENS PCX 200 x 400 UNCTD TS","200","28","409.5413","400.0012","381.5413","400.0012","2.2222","0.224999","180","[""517642""]","[""N-BK7""]",,"587.6","[587.6,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/PlanoConvex/17-931.zmx","EdmundOptics/PlanoConvex/17-931.lhlt","2026-05-17T12:57:08.8888879-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","18-414","AsphericGlassPolished/DoubleSidedAspheric","18414","Lens Asphere DCX 10mm f/1 UNCTD","9","7.6","24.6617","9.9996","7.0631","7.0631","1.1111","0.263723","9","[""517642""]","[""N-BK7""]",,"587.5618000000001","[587.5618000000001,656.2725,486.1327,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-414.zmx","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-414.lhlt","2026-05-17T16:20:10.7699913-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","18-417","AsphericGlassPolished/DoubleSidedAspheric","18417","Lens Asphere DCX 12.5mm f/1 UNCTD","11.25","8.2","30.1164","12.5004","9.4171","9.4171","1.1112","0.256633","11.25","[""517642""]","[""N-BK7""]",,"587.5618000000001","[587.5618000000001,656.2725,486.1327,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-417.zmx","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-417.lhlt","2026-05-17T16:20:10.8056835-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","18-420","AsphericGlassPolished/DoubleSidedAspheric","18420","Lens Asphere DCX 25mm f/1 UNCTD","22.5","11.1","57.1233","25.0003","21.0253","21.0253","1.1111","0.244419","22.5","[""517642""]","[""N-BK7""]",,"587.5618000000001","[587.5618000000001,656.2725,486.1327,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-420.zmx","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-420.lhlt","2026-05-17T16:20:10.8434457-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","18-423","AsphericGlassPolished/DoubleSidedAspheric","18423","Lens Asphere DCX 50mm f/1 UNCTD","45","17","111.0358","49.9996","44.0406","44.0406","1.1111","0.239249","45","[""517642""]","[""N-BK7""]",,"587.5618000000001","[587.5618000000001,656.2725,486.1327,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-423.zmx","EdmundOptics/AsphericGlassPolished/DoubleSidedAspheric/18-423.lhlt","2026-05-17T16:20:10.8779476-07:00","ok",,"1.5168","64.17","1"
"EdmundOptics","19-419","Achromats/YAG-BBARCoatedAchromatic","19419","LENS ACH 40 X 120 YAG-BBAR CTD TS","40","13.8","124.797","120.0143","110.997","120.6925","3.0004","0.166647","40","[""618498"",""728285""]","[""N-SSK8"",""N-SF10""]","EO_YAGBBAR_785","587.5618000000001","[587.5618000000001,486.1327,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/Achromats/YAG-BBARCoatedAchromatic/19-419.zmx","EdmundOptics/Achromats/YAG-BBARCoatedAchromatic/19-419.lhlt","2026-05-17T12:57:18.9803459-07:00","ok",,"1.61773","49.83","2"
"EdmundOptics","19-420","Achromats/YAG-BBARCoatedAchromatic","19420","LENS ACH 40 X 100 YAG-BBAR CTD TS","40","13","104.2342","100.0073","91.2342","100.4042","2.5002","0.199985","40","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_YAGBBAR_785","550","[550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/Achromats/YAG-BBARCoatedAchromatic/19-420.zmx","EdmundOptics/Achromats/YAG-BBARCoatedAchromatic/19-420.lhlt","2026-05-17T12:57:18.9927010-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","21-204","AsphericPlastic/PlasticAspheric",,,"25","10.9","21.9439","17.3796","11.1153","16.0714","0.6952","0.719234","25","[""535563""]","[""ZEONEX_K22R&K26R_2017""]",,"486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-204.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-204.lhlt","2026-05-17T11:08:40.1117854-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-205","AsphericPlastic/PlasticAspheric","66007 Asphere 25mm x 20mm","Asphere 25mm x 20mm TS UNCTD","24","9.29","23.4746","19.8602","14.2558","19.2365","0.8275","0.604224","24","[""535563""]","[""ZEONEX_K22R&K26R_2017""]",,"486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-205.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-205.lhlt","2026-05-17T11:08:40.4323945-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-206","AsphericPlastic/PlasticAspheric",,,"25","7.4","27.6742","24.8403","20.3538","24.4322","0.9936","0.503215","25","[""535563""]","[""ZEONEX_K22R&K26R_2017""]",,"486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-206.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-206.lhlt","2026-05-17T11:08:40.7505261-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-207","AsphericPlastic/PlasticAspheric",,,"25","6.54","32.2896","29.7856","25.8382","29.4244","1.1914","0.419667","25","[""535563""]","[""ZEONEX_K22R&K26R_2017""]",,"486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-207.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-207.lhlt","2026-05-17T11:08:41.0699744-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-208","AsphericPlastic/PlasticAspheric",,,"25","4.8","41.8937","40.048","37.1409","39.8011","1.6019","0.312125","25","[""530517""]","[""E48R""]",,"587.5618000000001","[587.5618000000001,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-208.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-208.lhlt","2026-05-17T11:08:41.4206739-07:00","ok",,"1.5305","51.7","1"
"EdmundOptics","21-209","AsphericPlastic/PlasticAspheric",,,"25","4.2","51.6122","50.0481","47.4717","49.8713","2.0019","0.24976","25","[""530517""]","[""E48R""]",,"587.5618000000001","[587.5618000000001,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-209.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-209.lhlt","2026-05-17T11:08:41.7323525-07:00","ok",,"1.5305","51.7","1"
"EdmundOptics","21-210","AsphericPlastic/PlasticAspheric","21210",,"25","10.9","22.1218","17.5202","11.2398","16.2086","0.7008","0.713464","25","[""530517""]","[""E48R""]","EO_VIS0_717","587.5618000000001","[587.5618000000001,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-210.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-210.lhlt","2026-05-17T11:08:42.0887989-07:00","ok",,"1.5305","51.7","1"
"EdmundOptics","21-211","AsphericPlastic/PlasticAspheric","21211 Asphere 25mm x 20mm","Asphere 25mm x 20mm","24","9.29","23.4746","19.8602","14.2558","19.2365","0.8275","0.604224","24","[""535563""]","[""ZEONEX_K22R&K26R_2017""]","EO_VIS0_717","486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-211.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-211.lhlt","2026-05-17T11:08:42.4098061-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-212","AsphericPlastic/PlasticAspheric","21212",,"25","7.4","27.6742","24.8403","20.3538","24.4322","0.9936","0.503215","25","[""535563""]","[""ZEONEX_K22R&K26R_2017""]","EO_VIS0_717","486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-212.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-212.lhlt","2026-05-17T11:08:42.7257081-07:00","ok",,"1.535","56.26","1"
"EdmundOptics","21-213","AsphericPlastic/PlasticAspheric","21213",,"25","6.54","32.2896","29.7856","25.8382","29.4244","1.1914","0.419667","25","[""535563""]","[""ZEONEX_K22R&K26R_2017""]","EO_VIS0_717","486.1327","[486.1327,587.5618000000001,656.2725,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0]","EdmundOptics/AsphericPlastic/PlasticAspheric/21-213.zmx","EdmundOptics/AsphericPlastic/PlasticAspheric/21-213.lhlt","2026-05-17T11:08:43.0419016-07:00","ok",,"1.535","56.26","1"
