"vendor","part_number","surface_index","radius_mm","thickness_mm","glass_name","glass_catalog","conic","aspheric_coeffs_json","clear_aperture_mm","surface_type","is_stop"
"EdmundOptics","17-415","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-415","1","8.58","5","N-SF6","SCHOTT","0","[{""order"":2,""value"":7.761231E-05},{""order"":3,""value"":-1.512125E-08},{""order"":4,""value"":-1.010535E-09},{""order"":5,""value"":-6.978112E-12},{""order"":6,""value"":4.47909E-14}]","6.75","EVENASPH","1"
"EdmundOptics","17-415","2",,"8.41289913610623",,,,,"6.75","STANDARD","0"
"EdmundOptics","17-415","3",,"0",,,,,"8.666041707350303E-06","STANDARD","0"
"EdmundOptics","17-416","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-416","1","11.441","5","N-SF6","SCHOTT","0","[{""order"":2,""value"":2.973328E-05},{""order"":3,""value"":-1.051753E-08},{""order"":4,""value"":-1.573969E-10},{""order"":5,""value"":-6.483899E-14}]","6.75","EVENASPH","1"
"EdmundOptics","17-416","2",,"12.164026609274607",,,,,"6.75","STANDARD","0"
"EdmundOptics","17-416","3",,"0",,,,,"7.114192022150689E-06","STANDARD","0"
"EdmundOptics","17-417","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-417","1","22.881","5","N-SF6","SCHOTT","0","[{""order"":2,""value"":3.070373E-06},{""order"":3,""value"":-7.639935E-10}]","6.75","EVENASPH","1"
"EdmundOptics","17-417","2",,"27.163284380305257",,,,,"6.75","STANDARD","0"
"EdmundOptics","17-417","3",,"0",,,,,"1.7262955847918704E-05","STANDARD","0"
"EdmundOptics","17-418","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-418","1","11.441","10","N-SF6","SCHOTT","0","[{""order"":2,""value"":3.618244E-05},{""order"":3,""value"":1.124165E-08},{""order"":4,""value"":-5.906966E-11},{""order"":5,""value"":-1.255059E-12},{""order"":6,""value"":3.041122E-15}]","11.25","EVENASPH","1"
"EdmundOptics","17-418","2",,"9.327487845785267",,,,,"11.25","STANDARD","0"
"EdmundOptics","17-418","3",,"0",,,,,"3.6971606872882035E-05","STANDARD","0"
"EdmundOptics","17-419","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-419","1","19.068","8.5","N-SF6","SCHOTT","0","[{""order"":2,""value"":6.484562E-06},{""order"":3,""value"":-7.484414E-10},{""order"":4,""value"":-4.688953E-12}]","11.25","EVENASPH","1"
"EdmundOptics","17-419","2",,"20.17831430205413",,,,,"11.25","STANDARD","0"
"EdmundOptics","17-419","3",,"0",,,,,"2.04618959145364E-05","STANDARD","0"
"EdmundOptics","17-420","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-420","1","19.068","8.5","N-SF6","SCHOTT","0","[{""order"":2,""value"":6.484562E-06},{""order"":3,""value"":-7.484414E-10},{""order"":4,""value"":-4.688953E-12}]","11.25","EVENASPH","1"
"EdmundOptics","17-420","2",,"18.651231848494866",,,,,"11.25","STANDARD","0"
"EdmundOptics","17-420","3",,"0",,,,,"0.8533410255813081","STANDARD","0"
"EdmundOptics","17-421","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-421","1","38.135","8.5","N-SF6","SCHOTT","0","[{""order"":2,""value"":7.258095E-07},{""order"":3,""value"":-5.885602E-11}]","11.25","EVENASPH","1"
"EdmundOptics","17-421","2",,"45.177593459852034",,,,,"11.25","STANDARD","0"
"EdmundOptics","17-421","3",,"0",,,,,"2.0749570511569004E-05","STANDARD","0"
"EdmundOptics","17-899","0",,,,,,,,"STANDARD","0"
"EdmundOptics","17-899","1","103.35999999999996","14","N-BK7","SCHOTT",,,"45","STANDARD","1"
"EdmundOptics","17-899","2",,"0",,,,,"45","STANDARD","0"
"EdmundOptics","17-899","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","17-915","0",,,,,,,,"STANDARD","0"
"EdmundOptics","17-915","1","155.03999999999994","22","N-BK7","SCHOTT",,,"67.5","STANDARD","1"
"EdmundOptics","17-915","2",,"0",,,,,"67.5","STANDARD","0"
"EdmundOptics","17-915","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","17-931","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","17-931","1","206.7199999999999","28","N-BK7","SCHOTT",,,"90","STANDARD","1"
"EdmundOptics","17-931","2",,"381.54127443250184",,,,,"90","STANDARD","0"
"EdmundOptics","17-931","3",,"0",,,,,"8.268482821445872","STANDARD","0"
"EdmundOptics","18-414","0",,"17.06173763160377",,,,,"0","STANDARD","0"
"EdmundOptics","18-414","1","8.818","7.6","N-BK7","SCHOTT","0",,"4.5","EVENASPH","1"
"EdmundOptics","18-414","2","-8.818","17.06173763160377",,,"0",,"4.5","EVENASPH","0"
"EdmundOptics","18-414","3",,"0",,,,,"0.00025695181781504317","STANDARD","0"
"EdmundOptics","18-417","0",,"21.9163957740804",,,,,"0","STANDARD","0"
"EdmundOptics","18-417","1","11.327","8.2","N-BK7","SCHOTT","0",,"5.625","EVENASPH","1"
"EdmundOptics","18-417","2","-11.327","21.9163957740804",,,"0",,"5.625","EVENASPH","0"
"EdmundOptics","18-417","3",,"0",,,,,"0.00030085702406790205","STANDARD","0"
"EdmundOptics","18-420","0",,"46.02327257407318",,,,,"0","STANDARD","0"
"EdmundOptics","18-420","1","23.786","11.1","N-BK7","SCHOTT","0",,"11.25","EVENASPH","1"
"EdmundOptics","18-420","2","-23.786","46.02327257407318",,,"0",,"11.25","EVENASPH","0"
"EdmundOptics","18-420","3",,"0",,,,,"0.0005369011274591884","STANDARD","0"
"EdmundOptics","18-423","0",,"94.03578516511054",,,,,"0","STANDARD","0"
"EdmundOptics","18-423","1","48.6","17","N-BK7","SCHOTT","0",,"22.5","EVENASPH","1"
"EdmundOptics","18-423","2","-48.6","94.03578516511054",,,"0",,"22.5","EVENASPH","0"
"EdmundOptics","18-423","3",,"0",,,,,"0.0010248634461262895","STANDARD","0"
"EdmundOptics","19-419","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","19-419","1","65.22","9.6","N-SSK8","SCHOTT",,,"19.5","STANDARD","0"
"EdmundOptics","19-419","2","-62.03000000000001","4.2","N-SF10","SCHOTT",,,"19.5","STANDARD","0"
"EdmundOptics","19-419","3","-1240.67","110.9969953864686",,,,,"19.5","STANDARD","1"
"EdmundOptics","19-419","4",,"0",,,,,"0.005197920619291807","STANDARD","0"
"EdmundOptics","19-420","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","19-420","1","46.73","10","N-BK7","SCHOTT",,,"19.5","STANDARD","0"
"EdmundOptics","19-420","2","-50.61","3","N-SF5","SCHOTT",,,"19.5","STANDARD","0"
"EdmundOptics","19-420","3","-341.7","91.23415600265561",,,,,"19.5","STANDARD","1"
"EdmundOptics","19-420","4",,"0",,,,,"0.028212488469641528","STANDARD","0"
"EdmundOptics","21-204","0",,,,,,,,"Standard","0"
"EdmundOptics","21-204","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-204","2","10.54","10.9","ZEONEX_K26R",,"-0.586","[{""order"":3,""value"":8.340246104605E-06},{""order"":4,""value"":3.841004321383E-08}]","12.5","EvenAsphere","0"
"EdmundOptics","21-204","3","-50.47","11.04385637207278",,,"-16.6","[{""order"":3,""value"":8.835623113512E-05},{""order"":4,""value"":-8.221561765837E-07},{""order"":5,""value"":5.741459898862E-09},{""order"":6,""value"":-2.7583747515E-11},{""order"":7,""value"":7.963544176239E-14},{""order"":8,""value"":-1.028119496906E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-204","4",,"0",,,,,"0.23684999703576182","Standard","0"
"EdmundOptics","21-205","0",,,,,,,,"Standard","0"
"EdmundOptics","21-205","1",,"0",,,,,"12","Standard","1"
"EdmundOptics","21-205","2","11.474","9.29","ZEONEX_K26R",,"-2.04","[{""order"":3,""value"":0.00011664432},{""order"":4,""value"":-3.1600492E-07},{""order"":5,""value"":1.2265838E-09},{""order"":6,""value"":-4.6228918E-12},{""order"":7,""value"":6.5644551E-15}]","12.5","EvenAsphere","0"
"EdmundOptics","21-205","3","-103.1","14.18461723739512",,,,,"12.5","Standard","0"
"EdmundOptics","21-205","4",,"0",,,,,"0.19301804463563776","Standard","0"
"EdmundOptics","21-206","0",,,,,,,,"Standard","0"
"EdmundOptics","21-206","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-206","2","14.28","7.4","ZEONEX_K26R",,"-1.7","[{""order"":3,""value"":4.515815733593E-05},{""order"":4,""value"":-5.005438807199E-08},{""order"":5,""value"":8.609712174903E-11},{""order"":6,""value"":-2.619259104396E-13},{""order"":7,""value"":2.635987686986E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-206","3","-157","20.274181346084386",,,,,"12.5","Standard","0"
"EdmundOptics","21-206","4",,"0",,,,,"0.16748501585740527","Standard","0"
"EdmundOptics","21-207","0",,,,,,,,"Standard","0"
"EdmundOptics","21-207","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-207","2","17.2","6.54","ZEONEX_K26R",,"-1.66","[{""order"":3,""value"":2.435816897438E-05},{""order"":4,""value"":-1.823724694971E-08},{""order"":5,""value"":1.545269894377E-11},{""order"":6,""value"":-2.681091286408E-14}]","12.5","EvenAsphere","0"
"EdmundOptics","21-207","3","-188","25.749638552487095",,,,,"12.5","Standard","0"
"EdmundOptics","21-207","4",,"0",,,,,"0.15049678402481348","Standard","0"
"EdmundOptics","21-208","0",,,,,,,,"Standard","0"
"EdmundOptics","21-208","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-208","2","22.92","4.8","E48R",,"-1.48","[{""order"":3,""value"":8.267226596456E-06},{""order"":4,""value"":-2.457562397059E-09}]","12.5","EvenAsphere","0"
"EdmundOptics","21-208","3","-269.8","37.09370195645518",,,,,"12.5","Standard","0"
"EdmundOptics","21-208","4",,"0",,,,,"5.682651223892776E-05","Standard","0"
"EdmundOptics","21-209","0",,,,,,,,"Standard","0"
"EdmundOptics","21-209","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-209","2","28.28","4.2","E48R",,"-1.4","[{""order"":3,""value"":4.048000810682E-06},{""order"":4,""value"":-5.461652856304E-10}]","12.5","EvenAsphere","0"
"EdmundOptics","21-209","3","-412.00000000000006","47.41218394901914",,,,,"12.5","Standard","0"
"EdmundOptics","21-209","4",,"0",,,,,"5.349038783641902E-05","Standard","0"
"EdmundOptics","21-210","0",,,,,,,,"Standard","0"
"EdmundOptics","21-210","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-210","2","10.54","10.9","E48R",,"-0.586","[{""order"":3,""value"":8.340246104605E-06},{""order"":4,""value"":3.841004321383E-08}]","12.5","EvenAsphere","0"
"EdmundOptics","21-210","3","-50.47","11.221784192692995",,,"-16.6","[{""order"":3,""value"":8.835623113512E-05},{""order"":4,""value"":-8.221561765837E-07},{""order"":5,""value"":5.741459898862E-09},{""order"":6,""value"":-2.7583747515E-11},{""order"":7,""value"":7.963544176239E-14},{""order"":8,""value"":-1.028119496906E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-210","4",,"0",,,,,"9.701183426180648E-05","Standard","0"
"EdmundOptics","21-211","0",,,,,,,,"Standard","0"
"EdmundOptics","21-211","1",,"0",,,,,"12","Standard","1"
"EdmundOptics","21-211","2","11.474","9.29","ZEONEX_K26R",,"-2.04","[{""order"":3,""value"":0.00011664432},{""order"":4,""value"":-3.1600492E-07},{""order"":5,""value"":1.2265838E-09},{""order"":6,""value"":-4.6228918E-12},{""order"":7,""value"":6.5644551E-15}]","12.5","EvenAsphere","0"
"EdmundOptics","21-211","3","-103.1","14.18461723739512",,,,,"12.5","Standard","0"
"EdmundOptics","21-211","4",,"0",,,,,"0.19301804463563776","Standard","0"
"EdmundOptics","21-212","0",,,,,,,,"Standard","0"
"EdmundOptics","21-212","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-212","2","14.28","7.4","ZEONEX_K26R",,"-1.7","[{""order"":3,""value"":4.515815733593E-05},{""order"":4,""value"":-5.005438807199E-08},{""order"":5,""value"":8.609712174903E-11},{""order"":6,""value"":-2.619259104396E-13},{""order"":7,""value"":2.635987686986E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-212","3","-157","20.274181346084386",,,,,"12.5","Standard","0"
"EdmundOptics","21-212","4",,"0",,,,,"0.16748501585740527","Standard","0"
"EdmundOptics","21-213","0",,,,,,,,"Standard","0"
"EdmundOptics","21-213","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-213","2","17.2","6.54","ZEONEX_K26R",,"-1.66","[{""order"":3,""value"":2.435816897438E-05},{""order"":4,""value"":-1.823724694971E-08},{""order"":5,""value"":1.545269894377E-11},{""order"":6,""value"":-2.681091286408E-14}]","12.5","EvenAsphere","0"
"EdmundOptics","21-213","3","-188","25.749638552487095",,,,,"12.5","Standard","0"
"EdmundOptics","21-213","4",,"0",,,,,"0.15049678402481348","Standard","0"
"EdmundOptics","21-214","0",,,,,,,,"Standard","0"
"EdmundOptics","21-214","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-214","2","22.92","4.8","E48R",,"-1.48","[{""order"":3,""value"":8.267226596456E-06},{""order"":4,""value"":-2.457562397059E-09}]","12.5","EvenAsphere","0"
"EdmundOptics","21-214","3","-269.8","37.09370195645518",,,,,"12.5","Standard","0"
"EdmundOptics","21-214","4",,"0",,,,,"5.682651223892776E-05","Standard","0"
"EdmundOptics","21-215","0",,,,,,,,"Standard","0"
"EdmundOptics","21-215","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-215","2","28.28","4.2","E48R",,"-1.4","[{""order"":3,""value"":4.048000810682E-06},{""order"":4,""value"":-5.461652856304E-10}]","12.5","EvenAsphere","0"
"EdmundOptics","21-215","3","-412.00000000000006","47.41218394901914",,,,,"12.5","Standard","0"
"EdmundOptics","21-215","4",,"0",,,,,"5.349038783641902E-05","Standard","0"
"EdmundOptics","21-216","0",,,,,,,,"Standard","0"
"EdmundOptics","21-216","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-216","2","10.54","10.9","E48R",,"-0.586","[{""order"":3,""value"":8.340246104605E-06},{""order"":4,""value"":3.841004321383E-08}]","12.5","EvenAsphere","0"
"EdmundOptics","21-216","3","-50.47","11.221784192692995",,,"-16.6","[{""order"":3,""value"":8.835623113512E-05},{""order"":4,""value"":-8.221561765837E-07},{""order"":5,""value"":5.741459898862E-09},{""order"":6,""value"":-2.7583747515E-11},{""order"":7,""value"":7.963544176239E-14},{""order"":8,""value"":-1.028119496906E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-216","4",,"0",,,,,"9.701183426180648E-05","Standard","0"
"EdmundOptics","21-217","0",,,,,,,,"Standard","0"
"EdmundOptics","21-217","1",,"0",,,,,"12","Standard","1"
"EdmundOptics","21-217","2","11.474","9.29","ZEONEX_K26R",,"-2.04","[{""order"":3,""value"":0.00011664432},{""order"":4,""value"":-3.1600492E-07},{""order"":5,""value"":1.2265838E-09},{""order"":6,""value"":-4.6228918E-12},{""order"":7,""value"":6.5644551E-15}]","12.5","EvenAsphere","0"
"EdmundOptics","21-217","3","-103.1","14.18461723739512",,,,,"12.5","Standard","0"
"EdmundOptics","21-217","4",,"0",,,,,"0.19301804463563776","Standard","0"
"EdmundOptics","21-218","0",,,,,,,,"Standard","0"
"EdmundOptics","21-218","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-218","2","14.28","7.4","ZEONEX_K26R",,"-1.7","[{""order"":3,""value"":4.515815733593E-05},{""order"":4,""value"":-5.005438807199E-08},{""order"":5,""value"":8.609712174903E-11},{""order"":6,""value"":-2.619259104396E-13},{""order"":7,""value"":2.635987686986E-16}]","12.5","EvenAsphere","0"
"EdmundOptics","21-218","3","-157","20.274181346084386",,,,,"12.5","Standard","0"
"EdmundOptics","21-218","4",,"0",,,,,"0.16748501585740527","Standard","0"
"EdmundOptics","21-219","0",,,,,,,,"Standard","0"
"EdmundOptics","21-219","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-219","2","17.2","6.54","ZEONEX_K26R",,"-1.66","[{""order"":3,""value"":2.435816897438E-05},{""order"":4,""value"":-1.823724694971E-08},{""order"":5,""value"":1.545269894377E-11},{""order"":6,""value"":-2.681091286408E-14}]","12.5","EvenAsphere","0"
"EdmundOptics","21-219","3","-188","25.749638552487095",,,,,"12.5","Standard","0"
"EdmundOptics","21-219","4",,"0",,,,,"0.15049678402481348","Standard","0"
"EdmundOptics","21-220","0",,,,,,,,"Standard","0"
"EdmundOptics","21-220","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-220","2","22.92","4.8","E48R",,"-1.48","[{""order"":3,""value"":8.267226596456E-06},{""order"":4,""value"":-2.457562397059E-09}]","12.5","EvenAsphere","0"
"EdmundOptics","21-220","3","-269.8","37.09370195645518",,,,,"12.5","Standard","0"
"EdmundOptics","21-220","4",,"0",,,,,"5.682651223892776E-05","Standard","0"
"EdmundOptics","21-221","0",,,,,,,,"Standard","0"
"EdmundOptics","21-221","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-221","2","28.28","4.2","E48R",,"-1.4","[{""order"":3,""value"":4.048000810682E-06},{""order"":4,""value"":-5.461652856304E-10}]","12.5","EvenAsphere","0"
"EdmundOptics","21-221","3","-412.00000000000006","47.41218394901914",,,,,"12.5","Standard","0"
"EdmundOptics","21-221","4",,"0",,,,,"5.349038783641902E-05","Standard","0"
"EdmundOptics","21-222","0",,,,,,,,"Standard","0"
"EdmundOptics","21-222","1",,"0",,,,,"6","Standard","1"
"EdmundOptics","21-222","2","5.379","5.6","ZEONEX_K26R",,"-0.6","[{""order"":3,""value"":-4.431610182179E-06},{""order"":4,""value"":-1.499643455262E-06},{""order"":5,""value"":-1.437735358391E-08},{""order"":6,""value"":-1.341504644035E-09}]","6","EvenAsphere","0"
"EdmundOptics","21-222","3","-48.3","5.572526665003",,,,,"6","Standard","0"
"EdmundOptics","21-222","4",,"0",,,,,"0.08359183170498152","Standard","0"
"EdmundOptics","21-224","0",,,,,,,,"Standard","0"
"EdmundOptics","21-224","1",,"0",,,,,"6","Standard","1"
"EdmundOptics","21-224","2","9.93","3.7","ZEONEX_K26R",,"-0.71","[{""order"":3,""value"":-1.581980090969E-05},{""order"":4,""value"":-2.770951746069E-07},{""order"":5,""value"":-1.216086045095E-09}]","6","EvenAsphere","0"
"EdmundOptics","21-224","3","-48.3","12.94603127272",,,,,"6","Standard","0"
"EdmundOptics","21-224","4",,"0",,,,,"0.0682296427423923","Standard","0"
"EdmundOptics","21-225","0",,,,,,,,"Standard","0"
"EdmundOptics","21-225","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-225","2","12","10","ZEONEX_K26R",,"-0.6","[{""order"":3,""value"":-1.690187606236E-06},{""order"":4,""value"":-3.085777017127E-08},{""order"":5,""value"":-1.087205831881E-10},{""order"":6,""value"":-7.585248229754E-13}]","12.5","EvenAsphere","0"
"EdmundOptics","21-225","3","-127","13.89269326466",,,,,"12.5","Standard","0"
"EdmundOptics","21-225","4",,"0",,,,,"0.028336164888800752","Standard","0"
"EdmundOptics","21-226","0",,,,,,,,"Standard","0"
"EdmundOptics","21-226","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-226","2","19.2","7.3","ZEONEX_K26R",,"-0.52","[{""order"":3,""value"":-4.547226231342E-06},{""order"":4,""value"":-1.014467220018E-08},{""order"":5,""value"":-1.537219164814E-11}]","12.5","EvenAsphere","0"
"EdmundOptics","21-226","3","-127","25.81702031625",,,,,"12.5","Standard","0"
"EdmundOptics","21-226","4",,"0",,,,,"0.02715337761365788","Standard","0"
"EdmundOptics","21-227","0",,,,,,,,"Standard","0"
"EdmundOptics","21-227","1",,"0",,,,,"6","Standard","1"
"EdmundOptics","21-227","2","5.379","5.6","ZEONEX_K26R",,"-0.6","[{""order"":3,""value"":-4.431610182179E-06},{""order"":4,""value"":-1.499643455262E-06},{""order"":5,""value"":-1.437735358391E-08},{""order"":6,""value"":-1.341504644035E-09}]","6","EvenAsphere","0"
"EdmundOptics","21-227","3","-48.3","5.572526665003",,,,,"6","Standard","0"
"EdmundOptics","21-227","4",,"0",,,,,"0.08359183170498152","Standard","0"
"EdmundOptics","21-229","0",,,,,,,,"Standard","0"
"EdmundOptics","21-229","1",,"0",,,,,"6","Standard","1"
"EdmundOptics","21-229","2","9.93","3.7","ZEONEX_K26R",,"-0.71","[{""order"":3,""value"":-1.581980090969E-05},{""order"":4,""value"":-2.770951746069E-07},{""order"":5,""value"":-1.216086045095E-09}]","6","EvenAsphere","0"
"EdmundOptics","21-229","3","-48.3","12.94603127272",,,,,"6","Standard","0"
"EdmundOptics","21-229","4",,"0",,,,,"0.0682296427423923","Standard","0"
"EdmundOptics","21-230","0",,,,,,,,"Standard","0"
"EdmundOptics","21-230","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-230","2","12","10","ZEONEX_K26R",,"-0.6","[{""order"":3,""value"":-1.690187606236E-06},{""order"":4,""value"":-3.085777017127E-08},{""order"":5,""value"":-1.087205831881E-10},{""order"":6,""value"":-7.585248229754E-13}]","12.5","EvenAsphere","0"
"EdmundOptics","21-230","3","-127","13.89269326466",,,,,"12.5","Standard","0"
"EdmundOptics","21-230","4",,"0",,,,,"0.028336164888800752","Standard","0"
"EdmundOptics","21-231","0",,,,,,,,"Standard","0"
"EdmundOptics","21-231","1",,"0",,,,,"12.5","Standard","1"
"EdmundOptics","21-231","2","19.2","7.3","ZEONEX_K26R",,"-0.52","[{""order"":3,""value"":-4.547226231342E-06},{""order"":4,""value"":-1.014467220018E-08},{""order"":5,""value"":-1.537219164814E-11}]","12.5","EvenAsphere","0"
"EdmundOptics","21-231","3","-127","25.81702031625",,,,,"12.5","Standard","0"
"EdmundOptics","21-231","4",,"0",,,,,"0.02715337761365788","Standard","0"
"EdmundOptics","21-334","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","21-334","1","-51.68","3.5","N-BK7","SCHOTT",,,"10","STANDARD","1"
"EdmundOptics","21-334","2",,"-102.30748272318145",,,,,"10.301645088015754","STANDARD","0"
"EdmundOptics","21-334","3",,"0",,,,,"0.2244787585644854","STANDARD","0"
